,prime,target,target.RT,target_freq,bin,bin_index,mean_freq
4076,off,on,635.5666666666667,8128.305161640995,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4077,off,paper,642.625,117.48975549395303,"(112.2018454301963, 144.5439770745928]",q14,128.37291125239454
4078,offend,bother,635.2758620689655,24.547089156850287,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
4079,offend,music,600.3,331.13112148259074,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4080,offense,defense,705.516129032258,85.11380382023759,"(70.79457843841374, 87.09635899560814]",q12,78.94546871701094
4081,offense,pill,641.8387096774194,10.71519305237607,"(10.0, 13.182567385564074]",q4,11.591283692782037
4082,office,desk,675.125,26.91534803926914,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
4083,office,rocket,705.8387096774194,20.417379446695275,"(17.78279410038923, 23.9883291901949]",q6,20.885561645292064
4084,officer,ballet,827.6,8.91250938133746,"(7.244359600749899, 10.0]",q3,8.62217980037495
4085,officer,navy,671.8181818181819,37.15352290971728,"(29.51209226666384, 37.15352290971728]",q8,33.33280758819056
4086,official,cereal,754.3225806451613,5.4954087385762485,"(5.011872336272725, 7.244359600749899]",q2,6.128115968511311
4087,official,referee,779.5,7.244359600749899,"(5.011872336272725, 7.244359600749899]",q2,6.128115968511311
4088,often,ax,859.3636363636364,2.1877616239495516,"(0.0, 2.7542287033381663]",q0,1.3771143516690831
4089,often,enough,706.3333333333334,346.73685045253166,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4090,ointment,medicine,637.6,53.70317963702533,"(46.77351412871981, 56.23413251903491]",q10,51.503823323877356
4091,ointment,stone,634.65625,63.0957344480193,"(56.23413251903491, 70.79457843841374]",q11,63.514355478724326
4092,okay,alright,616.5625,26.302679918953814,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
4093,okay,zero,640.6333333333333,42.65795188015925,"(37.15352290971728, 46.77351412871981]",q9,41.963518519218546
4094,old,new,557.75,1778.2794100389228,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4095,old,value,651.0,141.25375446227554,"(112.2018454301963, 144.5439770745928]",q14,128.37291125239454
4096,oligarchy,government,806.2,371.53522909717276,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4097,oligarchy,part,661.3870967741935,602.5595860743581,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4098,olympics,bicycle,644.9354838709677,9.549925860214358,"(7.244359600749899, 10.0]",q3,8.62217980037495
4099,olympics,gold,581.8064516129032,147.91083881682073,"(144.5439770745928, 199.52623149688787]",q15,172.03510428574032
4100,once,alcohol,670.4516129032259,40.7380277804113,"(37.15352290971728, 46.77351412871981]",q9,41.963518519218546
4101,once,never,722.3666666666667,812.8305161640995,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4102,onion,hamburger,563.9,2.818382931264455,"(2.7542287033381663, 5.011872336272725]",q1,3.8830505198054457
4103,onion,unclear,754.448275862069,8.511380382023768,"(7.244359600749899, 10.0]",q3,8.62217980037495
4104,oodles,magazine,740.71875,54.954087385762485,"(46.77351412871981, 56.23413251903491]",q10,51.503823323877356
4105,oodles,noodles,773.4074074074074,5.011872336272725,"(2.7542287033381663, 5.011872336272725]",q1,3.8830505198054457
4106,open,close,652.9666666666667,229.08676527677747,"(199.52623149688787, 295.1209226666384]",q16,247.32357708176315
4107,open,smudge,752.1428571428571,0.6456542290346556,"(0.0, 2.7542287033381663]",q0,1.3771143516690831
4108,opener,can,624.4848484848485,2884.031503126606,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4109,opener,cheat,638.6666666666666,11.481536214968818,"(10.0, 13.182567385564074]",q4,11.591283692782037
4110,opening,closing,638.9032258064516,28.84031503126606,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
4111,opening,repeat,675.6451612903226,30.90295432513592,"(29.51209226666384, 37.15352290971728]",q8,33.33280758819056
4112,operation,surgery,668.25,42.65795188015925,"(37.15352290971728, 46.77351412871981]",q9,41.963518519218546
4113,operation,valuable,803.75,32.35936569296281,"(29.51209226666384, 37.15352290971728]",q8,33.33280758819056
4114,opportunity,chance,556.1212121212121,181.97008586099827,"(144.5439770745928, 199.52623149688787]",q15,172.03510428574032
4115,opportunity,modern,756.0322580645161,117.48975549395303,"(112.2018454301963, 144.5439770745928]",q14,128.37291125239454
4116,opposite,monk,776.5769230769231,8.511380382023768,"(7.244359600749899, 10.0]",q3,8.62217980037495
4117,opposite,same,597.1612903225806,630.957344480193,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4118,optimistic,self,622.6875,177.82794100389228,"(144.5439770745928, 199.52623149688787]",q15,172.03510428574032
4119,optimistic,view,606.7,154.88166189124829,"(144.5439770745928, 199.52623149688787]",q15,172.03510428574032
4120,option,loving,720.060606060606,29.51209226666384,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
4121,option,open,685.8709677419355,301.9951720402019,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4122,orchestra,violin,695.7241379310345,5.4954087385762485,"(5.011872336272725, 7.244359600749899]",q2,6.128115968511311
4123,orchestra,wet,597.6129032258065,34.673685045253166,"(29.51209226666384, 37.15352290971728]",q8,33.33280758819056
4124,orchid,chalk,647.9333333333333,4.897788193684462,"(2.7542287033381663, 5.011872336272725]",q1,3.8830505198054457
4125,orchid,plant,642.0645161290323,77.62471166286912,"(70.79457843841374, 87.09635899560814]",q12,78.94546871701094
4126,orderly,college,599.0,186.20871366628657,"(144.5439770745928, 199.52623149688787]",q15,172.03510428574032
4127,orderly,fashion,787.53125,66.06934480075964,"(56.23413251903491, 70.79457843841374]",q11,63.514355478724326
4128,ordinary,plain,674.2666666666667,26.91534803926914,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
4129,ordinary,swing,669.1333333333333,21.87761623949552,"(17.78279410038923, 23.9883291901949]",q6,20.885561645292064
4130,ore,iron,687.0967741935484,54.954087385762485,"(46.77351412871981, 56.23413251903491]",q10,51.503823323877356
4131,ore,near,669.030303030303,194.98445997580455,"(144.5439770745928, 199.52623149688787]",q15,172.03510428574032
4132,oregano,nut,600.4827586206897,10.964781961431852,"(10.0, 13.182567385564074]",q4,11.591283692782037
4133,oregano,spice,672.5,8.709635899560805,"(7.244359600749899, 10.0]",q3,8.62217980037495
4134,organize,flop,900.9166666666666,3.630780547701014,"(2.7542287033381663, 5.011872336272725]",q1,3.8830505198054457
4135,organize,neat,640.7586206896551,9.772372209558112,"(7.244359600749899, 10.0]",q3,8.62217980037495
4136,orient,asia,689.0370370370371,44.668359215096345,"(37.15352290971728, 46.77351412871981]",q9,41.963518519218546
4137,orient,dots,680.4285714285714,5.754399373371567,"(5.011872336272725, 7.244359600749899]",q2,6.128115968511311
4138,original,cologne,734.1481481481482,3.715352290971724,"(2.7542287033381663, 5.011872336272725]",q1,3.8830505198054457
4139,original,first,645.7096774193549,1288.249551693135,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4140,originate,begin,564.2666666666667,69.18309709189363,"(56.23413251903491, 70.79457843841374]",q11,63.514355478724326
4141,originate,danger,700.71875,38.904514499428046,"(37.15352290971728, 46.77351412871981]",q9,41.963518519218546
4142,ornament,shove,772.9642857142857,4.570881896148752,"(2.7542287033381663, 5.011872336272725]",q1,3.8830505198054457
4143,ornament,tree,561.9032258064516,70.79457843841374,"(56.23413251903491, 70.79457843841374]",q11,63.514355478724326
4144,otter,ghost,697.9354838709677,26.302679918953814,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
4145,otter,lake,650.2903225806451,67.60829753919819,"(56.23413251903491, 70.79457843841374]",q11,63.514355478724326
4146,ouch,go,704.2903225806451,1071.519305237607,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4147,ouch,hurt,555.25,87.09635899560814,"(70.79457843841374, 87.09635899560814]",q12,78.94546871701094
4148,ounce,headache,730.3939393939394,9.332543007969914,"(7.244359600749899, 10.0]",q3,8.62217980037495
4149,ounce,pound,602.46875,20.892961308540407,"(17.78279410038923, 23.9883291901949]",q6,20.885561645292064
4150,out,cup,676.2413793103449,128.82495516931348,"(112.2018454301963, 144.5439770745928]",q14,128.37291125239454
4151,out,in,566.2258064516129,18620.871366628657,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4152,outcome,end,553.8214285714286,478.630092322638,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4153,outcome,record,674.15625,162.18100973589299,"(144.5439770745928, 199.52623149688787]",q15,172.03510428574032
4154,outdoors,indoors,599.90625,3.981071705534973,"(2.7542287033381663, 5.011872336272725]",q1,3.8830505198054457
4155,outdoors,lose,678.5172413793103,120.22644346174131,"(112.2018454301963, 144.5439770745928]",q14,128.37291125239454
4156,outgoing,extrovert,869.6666666666666,0.3715352290971724,"(0.0, 2.7542287033381663]",q0,1.3771143516690831
4157,outgoing,view,573.0625,154.88166189124829,"(144.5439770745928, 199.52623149688787]",q15,172.03510428574032
4158,outlet,attempt,678.0967741935484,70.79457843841374,"(56.23413251903491, 70.79457843841374]",q11,63.514355478724326
4159,outlet,plug,692.2258064516129,13.803842646028839,"(13.182567385564074, 17.78279410038923]",q5,15.482680742976651
4160,outrageous,funny,598.1935483870968,104.71285480508985,"(87.09635899560814, 112.2018454301963]",q13,99.64910221290222
4161,outrageous,snail,744.34375,4.677351412871981,"(2.7542287033381663, 5.011872336272725]",q1,3.8830505198054457
4162,oval,basketball,611.9375,36.3078054770101,"(29.51209226666384, 37.15352290971728]",q8,33.33280758819056
4163,oval,office,637.5333333333333,251.18864315095823,"(199.52623149688787, 295.1209226666384]",q16,247.32357708176315
4164,oven,heat,608.4516129032259,72.44359600749905,"(70.79457843841374, 87.09635899560814]",q12,78.94546871701094
4165,oven,sad,633.1818181818181,69.18309709189363,"(56.23413251903491, 70.79457843841374]",q11,63.514355478724326
4166,over,turn,653.71875,208.92961308540407,"(199.52623149688787, 295.1209226666384]",q16,247.32357708176315
4167,over,wire,739.3548387096774,26.91534803926914,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
4168,overcome,nothing,607.1612903225806,354.8133892335753,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4169,overcome,obstacle,784.9655172413793,5.248074602497728,"(5.011872336272725, 7.244359600749899]",q2,6.128115968511311
4170,overflow,italian,705.2666666666667,45.708818961487516,"(37.15352290971728, 46.77351412871981]",q9,41.963518519218546
4171,overflow,spill,647.8571428571429,6.918309709189363,"(5.011872336272725, 7.244359600749899]",q2,6.128115968511311
4172,overpower,beat,608.1875,102.32929922807536,"(87.09635899560814, 112.2018454301963]",q13,99.64910221290222
4173,overpower,negative,663.6129032258065,61.65950018614822,"(56.23413251903491, 70.79457843841374]",q11,63.514355478724326
4174,overview,away,570.2333333333333,416.8693834703355,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4175,overview,preview,707.7741935483871,9.120108393559097,"(7.244359600749899, 10.0]",q3,8.62217980037495
4176,overwhelm,again,593.5806451612904,501.18723362727246,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4177,overwhelm,excited,717.1935483870968,54.954087385762485,"(46.77351412871981, 56.23413251903491]",q10,51.503823323877356
4178,owe,lend,797.1379310344828,8.317637711026709,"(7.244359600749899, 10.0]",q3,8.62217980037495
4179,owe,many,662.7931034482758,812.8305161640995,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4180,own,mine,708.9310344827586,109.64781961431851,"(87.09635899560814, 112.2018454301963]",q13,99.64910221290222
4181,own,yard,572.741935483871,37.15352290971728,"(29.51209226666384, 37.15352290971728]",q8,33.33280758819056
4182,owner,foreign,713.0,120.22644346174131,"(112.2018454301963, 144.5439770745928]",q14,128.37291125239454
4183,owner,seller,716.6666666666666,10.232929922807536,"(10.0, 13.182567385564074]",q4,11.591283692782037
4184,oxygen,breathe,585.4666666666667,18.197008586099827,"(17.78279410038923, 23.9883291901949]",q6,20.885561645292064
4185,oxygen,write,674.6666666666666,107.1519305237607,"(87.09635899560814, 112.2018454301963]",q13,99.64910221290222
4186,oyster,clam,678.15625,1.6595869074375613,"(0.0, 2.7542287033381663]",q0,1.3771143516690831
4187,oyster,shampoo,651.3666666666667,3.801893963205613,"(2.7542287033381663, 5.011872336272725]",q1,3.8830505198054457
4188,ozone,cabbage,697.9677419354839,3.5481338923357533,"(2.7542287033381663, 5.011872336272725]",q1,3.8830505198054457
4189,ozone,layer,619.03125,25.11886431509582,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
4190,pack,rot,737.5,5.011872336272725,"(2.7542287033381663, 5.011872336272725]",q1,3.8830505198054457
4191,pack,six,628.5666666666667,194.98445997580455,"(144.5439770745928, 199.52623149688787]",q15,172.03510428574032
4192,package,guilt,693.7333333333333,13.489628825916533,"(13.182567385564074, 17.78279410038923]",q5,15.482680742976651
4193,package,mail,658.9333333333333,52.48074602497723,"(46.77351412871981, 56.23413251903491]",q10,51.503823323877356
4194,paddle,period,603.96875,162.18100973589299,"(144.5439770745928, 199.52623149688787]",q15,172.03510428574032
4195,paddle,punishment,784.2,21.87761623949552,"(17.78279410038923, 23.9883291901949]",q6,20.885561645292064
4196,paddy,flower,590.8387096774194,26.302679918953814,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
4197,paddy,wagon,772.1851851851852,7.943282347242813,"(7.244359600749899, 10.0]",q3,8.62217980037495
4198,page,call,593.84375,323.5936569296281,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4199,page,later,761.5185185185185,309.0295432513592,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4200,pail,bucket,595.1666666666666,11.748975549395302,"(10.0, 13.182567385564074]",q4,11.591283692782037
4201,pail,slip,656.6551724137931,19.054607179632484,"(17.78279410038923, 23.9883291901949]",q6,20.885561645292064
4202,pain,headache,619.40625,9.332543007969914,"(7.244359600749899, 10.0]",q3,8.62217980037495
4203,pain,prince,742.3548387096774,52.48074602497723,"(46.77351412871981, 56.23413251903491]",q10,51.503823323877356
4204,pair,operation,881.5625,83.17637711026708,"(70.79457843841374, 87.09635899560814]",q12,78.94546871701094
4205,pair,two,730.78125,1258.9254117941662,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4206,palace,guard,702.5483870967741,53.70317963702533,"(46.77351412871981, 56.23413251903491]",q10,51.503823323877356
4207,palace,killer,753.9333333333333,29.51209226666384,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
4208,pale,argue,670.8965517241379,28.84031503126606,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
4209,pale,tan,642.8620689655172,10.232929922807536,"(10.0, 13.182567385564074]",q4,11.591283692782037
4210,palm,sunday,602.8666666666667,83.17637711026708,"(70.79457843841374, 87.09635899560814]",q12,78.94546871701094
4211,palm,take,574.0333333333333,831.7637711026708,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4212,pan,pot,727.8620689655172,25.11886431509582,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
4213,pan,strap,801.448275862069,6.165950018614822,"(5.011872336272725, 7.244359600749899]",q2,6.128115968511311
4214,pancakes,syrup,651.2,5.754399373371567,"(5.011872336272725, 7.244359600749899]",q2,6.128115968511311
4215,pancakes,tree,599.59375,70.79457843841374,"(56.23413251903491, 70.79457843841374]",q11,63.514355478724326
4216,panel,trash,651.65625,26.302679918953814,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
4217,panel,wood,596.2903225806451,60.25595860743581,"(56.23413251903491, 70.79457843841374]",q11,63.514355478724326
4218,pants,graduation,707.3125,11.748975549395302,"(10.0, 13.182567385564074]",q4,11.591283692782037
4219,pants,wear,623.1666666666666,83.17637711026708,"(70.79457843841374, 87.09635899560814]",q12,78.94546871701094
4220,paper,gather,607.2307692307693,17.378008287493763,"(13.182567385564074, 17.78279410038923]",q5,15.482680742976651
4221,paper,pencil,716.4193548387096,8.91250938133746,"(7.244359600749899, 10.0]",q3,8.62217980037495
4222,paperclip,staple,622.3333333333334,4.786300923226385,"(2.7542287033381663, 5.011872336272725]",q1,3.8830505198054457
4223,paperclip,winner,714.8064516129032,63.0957344480193,"(56.23413251903491, 70.79457843841374]",q11,63.514355478724326
4224,parade,arrow,599.8,13.489628825916533,"(13.182567385564074, 17.78279410038923]",q5,15.482680742976651
4225,parade,circus,626.8125,9.549925860214358,"(7.244359600749899, 10.0]",q3,8.62217980037495
4226,paradise,add,616.4193548387096,123.02687708123811,"(112.2018454301963, 144.5439770745928]",q14,128.37291125239454
4227,paradise,island,552.3666666666667,102.32929922807536,"(87.09635899560814, 112.2018454301963]",q13,99.64910221290222
4228,parcel,ask,711.8709677419355,218.77616239495518,"(199.52623149688787, 295.1209226666384]",q16,247.32357708176315
4229,parcel,package,688.5625,28.84031503126606,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
4230,parched,backward,742.1666666666666,5.1286138399136485,"(5.011872336272725, 7.244359600749899]",q2,6.128115968511311
4231,parched,thirsty,769.9354838709677,5.4954087385762485,"(5.011872336272725, 7.244359600749899]",q2,6.128115968511311
4232,pardon,excuse,694.0625,36.3078054770101,"(29.51209226666384, 37.15352290971728]",q8,33.33280758819056
4233,pardon,soprano,914.5217391304348,2.0417379446695296,"(0.0, 2.7542287033381663]",q0,1.3771143516690831
4234,paris,france,724.0666666666667,87.09635899560814,"(70.79457843841374, 87.09635899560814]",q12,78.94546871701094
4235,paris,shoelace,748.12,0.223872113856834,"(0.0, 2.7542287033381663]",q0,1.3771143516690831
4236,park,tax,675.9354838709677,138.03842646028838,"(112.2018454301963, 144.5439770745928]",q14,128.37291125239454
4237,park,tree,594.9677419354839,70.79457843841374,"(56.23413251903491, 70.79457843841374]",q11,63.514355478724326
4238,parking,crab,702.4375,5.754399373371567,"(5.011872336272725, 7.244359600749899]",q2,6.128115968511311
4239,parking,lot,705.9310344827586,407.380277804113,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4240,parkway,cars,643.2666666666667,77.62471166286912,"(70.79457843841374, 87.09635899560814]",q12,78.94546871701094
4241,parkway,pull,676.9032258064516,66.06934480075964,"(56.23413251903491, 70.79457843841374]",q11,63.514355478724326
4242,parsley,party,628.6,309.0295432513592,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4243,parsley,spice,662.2333333333333,8.709635899560805,"(7.244359600749899, 10.0]",q3,8.62217980037495
4244,part,staple,770.125,4.786300923226385,"(2.7542287033381663, 5.011872336272725]",q1,3.8830505198054457
4245,part,whole,567.3666666666667,288.40315031266056,"(199.52623149688787, 295.1209226666384]",q16,247.32357708176315
4246,participate,guard,668.84375,53.70317963702533,"(46.77351412871981, 56.23413251903491]",q10,51.503823323877356
4247,participate,join,636.516129032258,100.0,"(87.09635899560814, 112.2018454301963]",q13,99.64910221290222
4248,party,naked,640.9677419354839,26.91534803926914,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
4249,party,unusual,702.483870967742,28.18382931264455,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
4250,pass,fail,599.8387096774194,40.7380277804113,"(37.15352290971728, 46.77351412871981]",q9,41.963518519218546
4251,pass,jogger,780.72,0.4677351412871981,"(0.0, 2.7542287033381663]",q0,1.3771143516690831
4252,passage,hallway,681.1612903225806,5.248074602497728,"(5.011872336272725, 7.244359600749899]",q2,6.128115968511311
4253,passage,poison,646.9,12.02264434617413,"(10.0, 13.182567385564074]",q4,11.591283692782037
4254,passive,active,709.1724137931035,85.11380382023759,"(70.79457843841374, 87.09635899560814]",q12,78.94546871701094
4255,passive,girlfriend,573.3548387096774,47.863009232263806,"(46.77351412871981, 56.23413251903491]",q10,51.503823323877356
4256,pasta,big,585.7333333333333,467.73514128719813,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4257,pasta,spaghetti,733.7741935483871,4.46683592150963,"(2.7542287033381663, 5.011872336272725]",q1,3.8830505198054457
4258,paste,glue,597.75,6.30957344480193,"(5.011872336272725, 7.244359600749899]",q2,6.128115968511311
4259,paste,superman,710.4333333333333,10.471285480508985,"(10.0, 13.182567385564074]",q4,11.591283692782037
4260,pastry,cough,691.8571428571429,8.91250938133746,"(7.244359600749899, 10.0]",q3,8.62217980037495
4261,pastry,doughnut,828.5862068965517,1.4791083881682072,"(0.0, 2.7542287033381663]",q0,1.3771143516690831
4262,pasture,grass,669.7,23.9883291901949,"(17.78279410038923, 23.9883291901949]",q6,20.885561645292064
4263,pasture,hog,752.08,3.715352290971724,"(2.7542287033381663, 5.011872336272725]",q1,3.8830505198054457
4264,pat,tail,704.1724137931035,21.87761623949552,"(17.78279410038923, 23.9883291901949]",q6,20.885561645292064
4265,pat,touch,687.0625,81.28305161640995,"(70.79457843841374, 87.09635899560814]",q12,78.94546871701094
4266,path,forest,648.53125,50.11872336272725,"(46.77351412871981, 56.23413251903491]",q10,51.503823323877356
4267,path,socket,806.0357142857143,3.311311214825911,"(2.7542287033381663, 5.011872336272725]",q1,3.8830505198054457
4268,patience,tuesday,728.84375,42.65795188015925,"(37.15352290971728, 46.77351412871981]",q9,41.963518519218546
4269,patience,virtue,809.2857142857143,8.709635899560805,"(7.244359600749899, 10.0]",q3,8.62217980037495
4270,patient,me,591.1818181818181,3019.951720402019,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4271,patient,nurse,597.2903225806451,25.11886431509582,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
4272,patio,elevator,598.71875,8.91250938133746,"(7.244359600749899, 10.0]",q3,8.62217980037495
4273,patio,furniture,674.8333333333334,19.498445997580454,"(17.78279410038923, 23.9883291901949]",q6,20.885561645292064
4274,pattern,maze,735.3703703703703,4.46683592150963,"(2.7542287033381663, 5.011872336272725]",q1,3.8830505198054457
4275,pattern,touch,594.875,81.28305161640995,"(70.79457843841374, 87.09635899560814]",q12,78.94546871701094
4276,pay,check,567.969696969697,204.17379446695276,"(199.52623149688787, 295.1209226666384]",q16,247.32357708176315
4277,pay,turtle,571.7096774193549,8.128305161640995,"(7.244359600749899, 10.0]",q3,8.62217980037495
4278,payment,job,606.7741935483871,316.22776601683796,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4279,payment,mustache,721.4516129032259,2.570395782768865,"(0.0, 2.7542287033381663]",q0,1.3771143516690831
4280,peak,best,602.46875,691.8309709189363,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4281,peak,odd,615.3870967741935,26.302679918953814,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
4282,peanut,bravery,737.0967741935484,3.890451449942805,"(2.7542287033381663, 5.011872336272725]",q1,3.8830505198054457
4283,peanut,butter,697.1666666666666,25.11886431509582,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
4284,pear,peach,649.09375,5.88843655355589,"(5.011872336272725, 7.244359600749899]",q2,6.128115968511311
4285,pear,succeed,653.2903225806451,19.498445997580454,"(17.78279410038923, 23.9883291901949]",q6,20.885561645292064
4286,pearl,letter,601.34375,89.12509381337459,"(87.09635899560814, 112.2018454301963]",q13,99.64910221290222
4287,pearl,oyster,755.9285714285714,3.4673685045253166,"(2.7542287033381663, 5.011872336272725]",q1,3.8830505198054457
4288,pebble,bucket,609.0333333333333,11.748975549395302,"(10.0, 13.182567385564074]",q4,11.591283692782037
4289,pebble,rock,706.6551724137931,107.1519305237607,"(87.09635899560814, 112.2018454301963]",q13,99.64910221290222
4290,pedal,bike,548.0666666666667,33.884415613920275,"(29.51209226666384, 37.15352290971728]",q8,33.33280758819056
4291,pedal,found,688.78125,478.630092322638,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4292,pen,pencil,606.0,8.91250938133746,"(7.244359600749899, 10.0]",q3,8.62217980037495
4293,pen,weak,592.75,45.708818961487516,"(37.15352290971728, 46.77351412871981]",q9,41.963518519218546
4294,pendulum,hypnotize,724.3225806451613,0.34673685045253166,"(0.0, 2.7542287033381663]",q0,1.3771143516690831
4295,pendulum,what,600.1935483870968,2398.83291901949,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4296,penny,dime,695.1,4.570881896148752,"(2.7542287033381663, 5.011872336272725]",q1,3.8830505198054457
4297,penny,stop,660.8666666666667,331.13112148259074,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4298,people,place,653.0625,512.8613839913648,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4299,people,then,677.5,1174.8975549395302,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4300,pepperoni,alcohol,733.25,40.7380277804113,"(37.15352290971728, 46.77351412871981]",q9,41.963518519218546
4301,pepperoni,pizza,675.90625,26.91534803926914,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
4302,perceive,bother,699.9354838709677,24.547089156850287,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
4303,perceive,look,649.40625,645.6542290346549,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4304,percent,hundred,709.65625,51.28613839913648,"(46.77351412871981, 56.23413251903491]",q10,51.503823323877356
4305,percent,odd,623.125,26.302679918953814,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
4306,percentage,hundred,735.9375,51.28613839913648,"(46.77351412871981, 56.23413251903491]",q10,51.503823323877356
4307,percentage,round,664.6774193548387,138.03842646028838,"(112.2018454301963, 144.5439770745928]",q14,128.37291125239454
4308,perception,sight,603.1935483870968,34.673685045253166,"(29.51209226666384, 37.15352290971728]",q8,33.33280758819056
4309,perception,values,621.2727272727273,46.77351412871981,"(37.15352290971728, 46.77351412871981]",q9,41.963518519218546
4310,perch,branch,750.9354838709677,38.018939632056124,"(37.15352290971728, 46.77351412871981]",q9,41.963518519218546
4311,perch,for,733.7096774193549,10232.929922807536,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4312,perform,act,619.4666666666667,199.52623149688787,"(144.5439770745928, 199.52623149688787]",q15,172.03510428574032
4313,perform,lost,585.3125,245.47089156850285,"(199.52623149688787, 295.1209226666384]",q16,247.32357708176315
4314,period,decision,737.7,123.02687708123811,"(112.2018454301963, 144.5439770745928]",q14,128.37291125239454
4315,period,sentence,690.5806451612904,38.018939632056124,"(37.15352290971728, 46.77351412871981]",q9,41.963518519218546
4316,periscope,pancakes,712.5806451612904,3.890451449942805,"(2.7542287033381663, 5.011872336272725]",q1,3.8830505198054457
4317,periscope,submarine,771.8620689655172,6.456542290346556,"(5.011872336272725, 7.244359600749899]",q2,6.128115968511311
4318,perish,disappear,731.625,12.30268770812381,"(10.0, 13.182567385564074]",q4,11.591283692782037
4319,perish,drink,588.46875,79.43282347242821,"(70.79457843841374, 87.09635899560814]",q12,78.94546871701094
4320,permit,let,589.71875,398.1071705534969,"(295.1209226666384, 18620.871366628657]",q17,9457.996144647648
4321,permit,plain,703.625,26.91534803926914,"(23.9883291901949, 29.51209226666384]",q7,26.75021072842937
4322,peroxide,blonde,697.3548387096774,10.964781961431852,"(10.0, 13.182567385564074]",q4,11.591283692782037
4323,peroxide,santa,678.6551724137931,30.90295432513592,"(29.51209226666384, 37.15352290971728]",q8,33.33280758819056
4324,personal,chest,701.4827586206897,33.11311214825908,"(29.51209226666384, 37.15352290971728]",q8,33.33280758819056
4325,personal,diary,741.4333333333333,12.30268770812381,"(10.0, 13.182567385564074]",q4,11.591283692782037
4326,personality,trait,713.9,4.897788193684462,"(2.7542287033381663, 5.011872336272725]",q1,3.8830505198054457
4327,personality,west,735.0689655172414,194.98445997580455,"(144.5439770745928, 199.52623149688787]",q15,172.03510428574032
4328,personnel,garbage,758.516129032258,15.135612484362072,"(13.182567385564074, 17.78279410038923]",q5,15.482680742976651
4329,personnel,staff,547.5862068965517,120.22644346174131,"(112.2018454301963, 144.5439770745928]",q14,128.37291125239454
