,prime,target,target.RT
3311,labyrinth,maze,780.88
3312,lace,fish,685.1290322580645
3313,lace,shoelace,758.2962962962963
3314,lagoon,sandwich,665.9090909090909
3315,lagoon,swamp,634.5333333333333
3316,lamb,obsession,818.71875
3317,lamb,sheep,645.03125
3318,landscape,simple,711.4545454545455
3319,landscape,trees,652.7741935483871
3320,lane,highway,680.1935483870968
3321,lane,smoke,608.6
3322,language,away,657.7096774193549
3323,language,english,617.5666666666667
3324,lap,embarrass,707.7777777777778
3325,lap,sit,564.1290322580645
3326,lapel,collar,730.75
3327,lapel,seek,688.0333333333333
3328,laser,beam,749.09375
3329,laser,hello,713.2258064516129
3330,lash,hurt,669.0
3331,lash,kids,674.375
3332,last,chance,590.258064516129
3333,last,virgin,658.875
3334,lasting,butterfly,694.8387096774194
3335,lasting,long,621.2727272727273
3336,latch,key,609.4193548387096
3337,latch,motorcycle,751.5806451612904
3338,late,early,662.969696969697
3339,late,think,648.75
3340,latin,against,677.2
3341,latin,spanish,653.09375
3342,laugh,cry,568.7666666666667
3343,laugh,ice,619.3125
3344,launch,rocket,597.2903225806451
3345,launch,white,638.59375
3346,laundry,referee,863.9545454545455
3347,laundry,soap,614.1935483870968
3348,lava,ticket,667.8
3349,lava,volcano,774.9375
3350,law,cow,658.8571428571429
3351,law,order,621.21875
3352,lawn,chair,614.6875
3353,lawn,crunchy,754.1071428571429
3354,lawsuit,law,538.25
3355,lawsuit,lawn,697.0
3356,lawyer,gloves,782.2258064516129
3357,lawyer,lawsuit,632.6551724137931
3358,lay,down,580.4516129032259
3359,lay,television,698.0645161290323
3360,lead,aluminum,702.8709677419355
3361,lead,order,766.40625
3362,leader,fear,642.1
3363,leader,follower,774.1034482758621
3364,leadership,clothes,631.625
3365,leadership,follower,602.9375
3366,leaf,add,643.0322580645161
3367,leaf,flower,621.0645161290323
3368,league,football,654.25
3369,league,meaning,663.8
3370,leak,con,1000.8571428571428
3371,leak,drip,595.8620689655172
3372,lean,chip,702.4516129032259
3373,lean,skinny,641.2666666666667
3374,learn,pepsi,831.36
3375,learn,teach,560.0
3376,lease,rent,562.1875
3377,lease,small,599.3333333333334
3378,least,bath,637.125
3379,least,most,616.7777777777778
3380,leave,come,601.0625
3381,leave,piano,741.3225806451613
3382,leaves,crunchy,720.8620689655172
3383,leaves,toast,625.0322580645161
3384,ledge,cliff,858.2666666666667
3385,ledge,then,642.6129032258065
3386,left,right,681.741935483871
3387,left,washer,730.1612903225806
3388,leg,done,646.6153846153846
3389,leg,walk,710.6666666666666
3390,legal,graph,736.0
3391,legal,illegal,715.7096774193549
3392,legend,story,600.28125
3393,legend,wedding,646.53125
3394,legion,foreign,768.6774193548387
3395,legion,wheelchair,654.6
3396,legislature,senate,747.8666666666667
3397,legislature,wander,721.2692307692307
3398,legs,innocent,765.448275862069
3399,legs,shave,598.0967741935484
3400,lemon,believe,552.0666666666667
3401,lemon,fruit,610.3548387096774
3402,lend,borrow,749.9666666666667
3403,lend,date,637.03125
3404,lenient,loose,610.875
3405,lenient,strict,861.5806451612904
3406,lens,closing,688.258064516129
3407,lens,glasses,644.59375
3408,leopard,tiger,598.0689655172414
3409,leopard,yes,640.0322580645161
3410,less,fox,714.0645161290323
3411,less,zero,612.8709677419355
3412,let,do,641.0357142857143
3413,let,item,671.0
3414,letter,note,537.0333333333333
3415,letter,steak,671.2903225806451
3416,lettuce,asleep,858.90625
3417,lettuce,tomato,629.4666666666667
3418,level,even,702.78125
3419,level,hug,632.4375
3420,lever,hay,777.5
3421,lever,pull,575.8709677419355
3422,libel,gloves,745.2903225806451
3423,libel,lawsuit,716.59375
3424,liberal,conservative,636.2333333333333
3425,liberal,direction,686.0625
3426,liberty,bathroom,746.7878787878788
3427,liberty,freedom,651.0909090909091
3428,lice,dirty,641.3666666666667
3429,lice,inferior,808.0
3430,license,driving,645.3125
3431,license,swing,670.5483870967741
3432,lick,secure,830.3333333333334
3433,lick,tongue,652.0625
3434,lid,bird,755.3
3435,lid,cover,659.40625
3436,life,dish,738.9655172413793
3437,life,forever,619.5483870967741
3438,lift,heavy,621.6875
3439,lift,one,589.9677419354839
3440,lightheaded,faint,687.5483870967741
3441,lightheaded,oil,668.875
3442,lightning,plant,816.1
3443,lightning,thunder,608.3548387096774
3444,like,britain,1077.764705882353
3445,like,love,677.5806451612904
3446,lime,lemon,626.8709677419355
3447,lime,tongue,668.8666666666667
3448,limousine,full,675.09375
3449,limousine,prom,775.6206896551724
3450,line,peach,618.8333333333334
3451,line,wait,619.0909090909091
3452,linen,shark,629.3125
3453,linen,sheets,642.71875
3454,lingerie,attic,746.9333333333333
3455,lingerie,sexy,629.5483870967741
3456,link,attack,648.2333333333333
3457,link,chain,637.1875
3458,lint,chest,588.8387096774194
3459,lint,dust,628.0
3460,lion,religion,730.1333333333333
3461,lion,tiger,577.4666666666667
3462,lip,tongue,690.3
3463,lip,worst,687.3333333333334
3464,lips,kiss,535.9354838709677
3465,lips,states,739.4285714285714
3466,liquid,right,634.2903225806451
3467,liquid,wet,557.5806451612904
3468,list,groceries,706.8484848484849
3469,list,hit,586.28125
3470,listen,air,629.1379310344828
3471,listen,hear,535.1612903225806
3472,lit,object,717.483870967742
3473,lit,on,680.5862068965517
3474,literature,poetry,627.5625
3475,literature,ruler,611.2413793103449
3476,litter,cats,592.21875
3477,litter,fall,605.3548387096774
3478,live,happy,610.0322580645161
3479,live,none,668.6129032258065
3480,liver,forward,645.8387096774194
3481,liver,onion,688.9333333333333
3482,lizard,perfume,676.0333333333333
3483,lizard,reptile,701.1379310344828
3484,load,heavy,610.741935483871
3485,load,republican,851.28125
3486,loan,shark,686.3870967741935
3487,loan,wimp,881.6428571428571
3488,lobe,ear,681.5806451612904
3489,lobe,style,624.4
3490,lobster,crab,626.0625
3491,lobster,increase,670.5483870967741
3492,local,far,624.9354838709677
3493,local,mother,619.34375
3494,location,home,744.1379310344828
3495,location,wound,637.9
3496,lodge,cabin,580.375
3497,lodge,vine,691.695652173913
3498,loft,bed,644.7096774193549
3499,loft,sample,657.9032258064516
3500,log,attack,773.4666666666667
3501,log,cabin,654.7096774193549
3502,london,england,685.0
3503,london,title,680.5925925925926
3504,lonely,alone,635.0666666666667
3505,lonely,kiss,608.59375
3506,look,eye,654.5625
3507,look,spider,760.9655172413793
3508,looks,apology,644.1612903225806
3509,looks,pretty,605.21875
3510,loose,shine,744.9655172413793
3511,loose,tight,589.78125
3512,loosen,rent,597.0333333333333
3513,loosen,tighten,665.3225806451613
3514,lord,christ,659.2333333333333
3515,lord,seatbelt,752.5555555555555
3516,lose,defeat,780.3870967741935
3517,lose,style,609.741935483871
3518,loser,geek,825.7741935483871
3519,loser,up,683.15625
3520,loss,boots,683.5333333333333
3521,loss,gain,582.7741935483871
3522,lost,alligator,743.9666666666667
3523,lost,found,597.6896551724138
3524,lots,drug,622.6785714285714
3525,lots,joke,583.8709677419355
3526,lots,little,665.59375
3527,loud,jump,655.8064516129032
3528,loud,pain,623.21875
3529,lounge,help,664.3793103448276
3530,lounge,hotel,690.25
3531,lover,fighter,674.060606060606
3532,lover,inhale,752.1153846153846
3533,loving,caring,631.25
3534,loving,sign,626.34375
3535,low,breathe,657.9354838709677
3536,low,high,640.3939393939394
3537,lower,chew,613.6333333333333
3538,lower,higher,661.6451612903226
3539,loyal,true,623.53125
3540,loyal,thing,618.34375
3541,loyalty,carry,636.5625
3542,loyalty,husband,785.96875
3543,lubricate,condom,698.3928571428571
3544,lubricate,eyes,648.1212121212121
3545,luck,fortune,664.6666666666666
3546,luck,maze,738.5185185185185
3547,luggage,explode,703.6451612903226
3548,luggage,plane,562.0
3549,lumber,build,597.7
3550,lumber,tornado,741.4333333333333
3551,lump,bump,767.1666666666666
3552,lump,purse,628.4074074074074
3553,lunch,dinner,633.8125
3554,lunch,gas,690.9354838709677
3555,lung,cancer,644.6363636363636
3556,lung,relationshi,648.9375
3557,lust,not,664.6
3558,lust,obsession,861.258064516129
3559,macaroni,noodles,617.9032258064516
3560,macaroni,shave,638.6129032258065
3561,machine,priest,646.2413793103449
3562,machine,washer,683.0645161290323
3563,mad,angry,649.1612903225806
3564,mad,thing,653.6451612903226
3565,mafia,italian,700.5483870967741
3566,mafia,spill,757.6774193548387
3567,magazine,book,663.9032258064516
3568,magazine,spine,854.1666666666666
3569,maggot,walkway,691.3666666666667
3570,maggot,worm,726.7586206896551
3571,magic,coke,656.6896551724138
3572,magic,trick,675.4516129032259
3573,magician,it,613.125
3574,magician,magic,625.6451612903226
3575,magnet,refrigerator,825.6129032258065
3576,magnet,system,670.6206896551724
3577,magnify,enlarge,798.0625
3578,magnify,trade,611.2258064516129
3579,mailbox,flag,713.483870967742
3580,mailbox,major,630.59375
3581,mailman,disagree,708.8064516129032
3582,mailman,mail,668.5454545454545
3583,main,first,656.15625
3584,main,uncommon,801.5333333333333
3585,major,holy,713.483870967742
3586,major,minor,648.5625
3587,majority,bite,740.8965517241379
3588,majority,most,681.25
3589,make,do,559.7096774193549
3590,make,war,673.4
3591,male,hello,603.3225806451613
3592,male,man,612.25
3593,mall,lake,643.65625
3594,mall,shop,580.6
3595,malt,shake,661.4516129032259
3596,malt,stupid,601.2727272727273
3597,mammal,weekend,671.4375
3598,mammal,whale,574.8064516129032
3599,man,gone,645.7586206896551
3600,man,woman,608.0645161290323
3601,manner,old,610.939393939394
3602,manner,way,560.4516129032259
3603,manners,cleaner,717.65625
3604,manners,polite,651.4
3605,manufacturer,maker,705.9285714285714
3606,manufacturer,sweet,579.5483870967741
3607,many,concrete,705.8214285714286
3608,many,few,614.09375
3609,map,country,595.0
3610,map,plug,645.2916666666666
3611,maple,sugar,555.7037037037037
3612,maple,wonder,790.5806451612904
3613,march,april,646.59375
3614,march,lawyer,743.625
3615,margin,left,671.0689655172414
3616,margin,public,647.0625
3617,marijuana,cigarette,704.96875
3618,marijuana,wind,690.9375
3619,marines,fast,648.5806451612904
3620,marines,men,626.0
3621,mark,check,603.75
3622,mark,late,688.9354838709677
3623,maroon,abandon,801.0967741935484
3624,maroon,trouble,569.0967741935484
3625,marriage,summary,712.0322580645161
3626,marriage,wedding,654.0322580645161
3627,mars,average,684.9642857142857
3628,mars,planets,693.741935483871
3629,marsh,excuse,676.448275862069
3630,marsh,swamp,608.625
3631,mary,lawn,658.7333333333333
3632,mary,virgin,655.939393939394
3633,mask,face,559.2
3634,mask,neck,639.0322580645161
3635,mason,break,685.96875
3636,mason,worker,604.9677419354839
3637,mass,annually,870.375
3638,mass,confusion,651.5625
3639,massage,planet,639.9375
3640,massage,relax,614.6969696969697
3641,master,large,641.4333333333333
3642,master,slave,659.1724137931035
3643,mastery,nervous,809.0689655172414
3644,mastery,skill,585.4545454545455
3645,mat,spice,696.9375
3646,mat,welcome,631.4375
3647,match,mix,648.8064516129032
3648,match,mixture,816.4333333333333
3649,mate,toes,635.8666666666667
3650,mate,wife,578.4193548387096
3651,material,hamburger,698.8
3652,material,object,682.6129032258065
3653,matter,boxer,648.6666666666666
3654,matter,earth,608.1612903225806
3655,mature,age,597.030303030303
3656,mature,disappear,746.3225806451613
3657,maximum,camera,716.625
3658,maximum,minimum,737.1818181818181
3659,maybe,ignore,610.25
3660,maybe,not,625.9333333333333
3661,maze,highway,652.4666666666667
3662,maze,lost,570.969696969697
3663,mcdonald's,hamburger,673.6774193548387
3664,mcdonald's,worry,693.6060606060606
3665,me,bible,817.0666666666667
3666,me,you,624.8275862068965
3667,meadow,field,672.65625
3668,meadow,way,619.9642857142857
3669,mean,ugly,622.9333333333333
3670,mean,wagon,782.2068965517242
3671,meaning,definition,691.84375
3672,meaning,egg,534.34375
3673,meaningful,feeling,752.483870967742
3674,meaningful,relationshi,734.1875
3675,means,ability,680.7741935483871
3676,means,backpack,683.741935483871
3677,measure,calculate,720.3548387096774
3678,measure,coral,815.1612903225806
3679,measurement,ruler,616.2413793103449
3680,measurement,weave,723.0689655172414
3681,meat,king,616.1935483870968
3682,meat,steak,611.25
3683,medal,award,586.53125
3684,medal,wall,658.0
3685,media,camera,637.7
3686,media,hose,769.5333333333333
3687,medical,clown,624.8125
3688,medical,doctor,652.0
3689,medicine,cabinet,712.1935483870968
3690,medicine,cowboy,647.2121212121212
3691,medieval,armor,594.4333333333333
3692,medieval,art,659.3333333333334
3693,mediocre,alright,664.6969696969697
3694,mediocre,erupt,836.56
3695,medium,rare,723.84375
3696,medium,soft,712.1875
3697,meet,crayon,755.2258064516129
3698,meet,new,595.5333333333333
3699,meeting,beach,608.1034482758621
3700,meeting,conference,705.3
3701,mellow,soup,682.483870967742
3702,mellow,yellow,549.516129032258
3703,melt,adjective,814.84375
3704,melt,cheese,672.9677419354839
3705,member,club,549.5625
3706,member,plead,717.68
3707,memorial,service,673.0
3708,memorial,stain,711.8333333333334
3709,memory,past,663.2068965517242
3710,memory,rule,604.0
3711,men,see,702.4
3712,men,women,581.34375
3713,mend,break,596.125
3714,mend,eggs,652.2903225806451
3715,mental,crackle,826.96875
3716,mental,health,572.5
3717,merit,award,625.6666666666666
3718,merit,dance,635.6875
3719,message,hurt,637.0
3720,message,note,632.4375
3721,metal,plastic,690.25
3722,metal,problem,609.3870967741935
3723,meteor,brothers,673.5
3724,meteor,shower,631.3548387096774
3725,meteorite,bacon,653.5925925925926
3726,meteorite,star,696.8387096774194
3727,meter,honor,597.4193548387096
3728,meter,yard,580.8125
3729,methodist,catholic,662.78125
3730,methodist,faint,752.3333333333334
3731,meticulous,bass,702.3125
3732,meticulous,perfect,632.3103448275862
3733,metric,broccoli,808.1111111111111
3734,metric,system,574.21875
3735,mexico,control,623.7666666666667
3736,mexico,south,681.5625
3737,mice,pass,675.9354838709677
3738,mice,rat,680.9090909090909
3739,microphone,loud,634.3225806451613
3740,microphone,pancakes,743.258064516129
3741,microscope,mob,779.3333333333334
3742,microscope,small,648.6875
3743,microwave,cars,782.15625
3744,microwave,oven,616.8064516129032
3745,middle,alone,599.40625
3746,middle,center,583.8064516129032
3747,might,maybe,623.75
3748,might,scary,621.5666666666667
3749,mild,recipe,751.7666666666667
3750,mild,sauce,677.9677419354839
3751,mildew,above,692.59375
3752,mildew,stain,697.7142857142857
3753,million,illegal,709.8709677419355
3754,million,rich,629.3125
3755,mimic,apartment,721.28125
3756,mimic,fake,666.2903225806451
3757,mine,park,592.2903225806451
3758,mine,yours,608.75
3759,mineral,dead,666.5483870967741
3760,mineral,rock,552.8
3761,minimum,low,602.2758620689655
3762,minimum,unemploymen,879.4666666666667
3763,mink,fox,659.96875
3764,mink,slide,680.34375
3765,minor,major,614.6666666666666
3766,minor,sharp,606.8484848484849
3767,mint,jelly,654.3939393939394
3768,mint,yard,641.7931034482758
3769,mints,enlarge,858.2666666666667
3770,mints,green,622.6875
3771,minus,plus,767.9375
3772,minus,thunder,626.3548387096774
3773,minute,second,653.9677419354839
3774,minute,vision,630.90625
3775,minutes,hours,641.2903225806451
3776,minutes,lonely,675.03125
3777,mirage,desert,763.96875
3778,mirage,want,629.448275862069
3779,mischief,trouble,569.3225806451613
3780,mischief,try,546.5151515151515
3781,miss,hit,652.28125
3782,miss,theory,612.96875
3783,missile,dust,664.4666666666667
3784,missile,rocket,674.625
3785,mist,fog,605.6
3786,mist,normal,614.060606060606
3787,mistake,forgive,663.4666666666667
3788,mistake,piano,676.5806451612904
3789,mister,bread,663.6129032258065
3790,mister,man,719.1
3791,moat,castle,663.75
3792,moat,snake,630.6333333333333
3793,mob,art,664.3666666666667
3794,mob,crowd,691.1935483870968
3795,modern,roses,664.258064516129
3796,modern,style,701.483870967742
3797,moist,plan,596.21875
3798,moist,wet,578.78125
3799,molten,church,683.8387096774194
3800,molten,rotten,713.6333333333333
3801,moment,closed,619.625
3802,moment,one,548.1666666666666
3803,monarch,butterfly,695.1666666666666
3804,monarch,disgusting,703.5625
3805,monastery,eyes,746.7
3806,monastery,monk,726.1290322580645
3807,monday,tuesday,642.03125
3808,monday,vegetable,710.0625
3809,money,cash,736.8064516129032
3810,money,preview,634.516129032258
3811,mongoose,duck,636.0967741935484
3812,mongoose,property,710.3030303030303
3813,monk,expensive,682.0666666666667
3814,monk,priest,921.03125
3815,monkey,ape,678.1428571428571
3816,monkey,wash,653.516129032258
3817,monotonous,boring,798.78125
3818,monotonous,straw,668.6875
3819,monster,cancer,761.0
3820,monster,frankenstein,866.7333333333333
3821,month,clock,608.3225806451613
3822,month,day,660.46875
3823,monthly,annually,724.0689655172414
3824,monthly,keep,759.9333333333333
3825,monument,far,713.0333333333333
3826,monument,washington,749.375
3827,moonlight,crops,784.6666666666666
3828,moonlight,night,628.1290322580645
3829,moose,deer,644.3793103448276
3830,moose,eye,573.0666666666667
3831,mop,creator,692.2758620689655
3832,mop,floor,596.8125
3833,moral,fake,758.09375
3834,moral,values,653.483870967742
3835,morals,buffalo,688.53125
3836,morals,values,604.3333333333334
3837,more,less,612.71875
3838,more,noodles,695.3448275862069
3839,morning,early,602.625
3840,morning,point,599.0333333333333
3841,moron,idiot,742.2666666666667
3842,moron,slippery,732.969696969697
3843,morse,code,575.3333333333334
3844,morse,gun,680.516129032258
3845,mortgage,rent,592.4
3846,mortgage,toy,635.84375
3847,moss,fungus,817.7857142857143
3848,moss,glue,637.6363636363636
3849,most,all,645.46875
3850,most,annually,737.551724137931
3851,motel,pass,629.0
3852,motel,sleep,668.483870967742
3853,mother,father,611.9032258064516
3854,mother,male,540.9666666666667
3855,motion,defense,578.6
3856,motion,movement,661.2903225806451
3857,motionless,ant,690.0689655172414
3858,motionless,still,628.9354838709677
3859,motor,auto,617.1612903225806
3860,motor,jane,732.551724137931
3861,motorcycle,danger,735.7575757575758
3862,motorcycle,kiss,568.9
3863,mountain,situation,698.0322580645161
3864,mountain,top,564.21875
3865,mousse,rat,657.9666666666667
3866,mousse,roof,687.2758620689655
3867,move,science,648.9375
3868,move,stay,588.258064516129
3869,movement,fishing,585.3333333333334
3870,movement,motion,596.258064516129
3871,movie,film,700.6774193548387
3872,movie,hunger,683.8064516129032
3873,mow,lawn,602.3225806451613
3874,mow,run,662.3666666666667
3875,mower,bug,591.4666666666667
3876,mower,cut,721.53125
3877,much,homework,734.5333333333333
3878,much,many,593.7666666666667
3879,muffin,necklace,631.6666666666666
3880,muffin,toast,600.5
3881,mug,amuse,764.1538461538462
3882,mug,beer,693.7575757575758
3883,mule,britain,924.2692307692308
3884,mule,pull,699.1724137931035
3885,multiply,don't,763.59375
3886,multiply,increase,710.1290322580645
3887,mummy,dad,636.5806451612904
3888,mummy,daily,651.1212121212121
3889,munch,chew,639.1666666666666
3890,munch,sink,657.375
3891,murderer,irregular,797.0645161290323
3892,murderer,killer,659.84375
3893,muscle,rude,674.4516129032259
3894,muscle,strong,641.5
3895,music,dance,607.5666666666667
3896,music,willing,740.5333333333333
3897,musk,brush,681.9
3898,musk,cologne,677.9032258064516
3899,must,crash,759.0666666666667
3900,must,have,649.3793103448276
3901,mustache,beard,647.6875
3902,mustache,dolphin,699.40625
3903,mute,deaf,649.1
3904,mute,swallow,633.0967741935484
3905,mutton,faith,622.9666666666667
3906,mutton,lamb,614.2413793103449
3907,mystery,eat,566.7096774193549
3908,mystery,novel,639.7931034482758
3909,myth,clock,586.5625
3910,myth,legend,602.9666666666667
3911,mythology,legend,702.1935483870968
3912,mythology,perfume,747.4333333333333
3913,nag,bother,715.9
3914,nag,oven,578.5333333333333
3915,nail,doe,1049.75
3916,nail,polish,641.1935483870968
3917,naive,innocent,726.125
3918,naive,outdoors,749.3225806451613
3919,name,owl,597.9
3920,name,title,687.0
3921,nap,ill,663.6774193548387
3922,nap,sleep,684.90625
3923,napkin,class,620.6875
3924,napkin,fold,663.25
3925,nation,continent,826.3448275862069
3926,nation,tree,616.1612903225806
3927,natural,booze,779.741935483871
3928,natural,nature,678.5333333333333
3929,nature,dishes,621.3548387096774
3930,nature,outdoors,803.5483870967741
3931,nausea,shine,733.15625
3932,nausea,vomit,612.4666666666667
3933,nauseous,pill,737.5483870967741
3934,nauseous,stomach,612.28125
3935,navigator,often,612.78125
3936,navigator,pilot,665.6333333333333
3937,necessary,catholic,804.0967741935484
3938,necessary,need,628.7
3939,neck,collar,731.483870967742
3940,neck,novice,794.36
3941,necklace,gold,554.8787878787879
3942,necklace,hammer,723.7096774193549
3943,needle,rare,676.8125
3944,needle,thread,622.5666666666667
3945,needy,child,621.0
3946,needy,wednesday,653.96875
3947,negative,minus,782.0689655172414
3948,negative,mirror,691.0
3949,negotiation,agreement,678.8709677419355
3950,negotiation,sneeze,712.551724137931
3951,neighborhood,area,668.741935483871
3952,neighborhood,frightened,758.3333333333334
3953,nephew,broken,606.2903225806451
3954,nephew,uncle,587.59375
3955,nerd,geek,666.0322580645161
3956,nerd,west,738.5862068965517
3957,nerve,bear,614.375
3958,nerve,neuron,847.3666666666667
3959,nerves,deaf,676.0333333333333
3960,nerves,ending,684.5625
3961,net,clipper,746.3548387096774
3962,net,gain,636.1612903225806
3963,network,news,594.5483870967741
3964,network,strap,686.7307692307693
3965,neutron,atom,734.9333333333333
3966,neutron,square,633.0666666666667
3967,never,again,619.3225806451613
3968,never,son,603.0333333333333
3969,new,hip,669.4074074074074
3970,new,shine,703.8214285714286
3971,news,government,683.2
3972,news,paper,665.9354838709677
3973,newspaper,have,687.7857142857143
3974,newspaper,print,626.84375
3975,newsstand,magazine,720.8333333333334
3976,newsstand,tonic,710.2962962962963
3977,nickel,five,718.90625
3978,nickel,short,654.78125
3979,nicotine,borrow,737.4375
3980,nicotine,cigarette,743.8125
3981,niece,hunter,708.4
3982,niece,nephew,663.7666666666667
3983,night,day,561.7741935483871
3984,night,laugh,614.15625
3985,nightgown,confess,767.8064516129032
3986,nightgown,sexy,655.59375
3987,nine,ten,609.6774193548387
3988,nine,you,566.59375
3989,nitrogen,end,663.6206896551724
3990,nitrogen,oxygen,729.0666666666667
3991,no,advice,676.40625
3992,no,yes,632.8181818181819
3993,noisy,loud,576.2903225806451
3994,noisy,street,663.15625
3995,nomad,homeless,745.6129032258065
3996,nomad,relative,715.2424242424242
3997,none,full,590.6451612903226
3998,none,zero,625.28125
3999,nonsense,ridiculous,792.9032258064516
4000,nonsense,secret,685.5625
4001,noon,lunch,625.9677419354839
4002,noon,place,719.0
4003,norm,average,757.3548387096774
4004,norm,mirror,722.9677419354839
4005,normal,abnormal,711.1333333333333
4006,normal,bum,868.88
4007,north,search,688.9333333333333
4008,north,south,624.6129032258065
4009,nose,blow,646.3125
4010,nose,drug,596.7272727272727
4011,not,dad,742.483870967742
4012,not,negative,762.8064516129032
4013,note,knight,684.40625
4014,note,letter,688.1875
4015,notebook,broccoli,867.5652173913044
4016,notebook,folder,611.09375
4017,nothing,hat,669.3125
4018,nothing,something,671.625
4019,notice,see,584.7333333333333
4020,notice,string,727.65625
4021,notify,alert,620.1515151515151
4022,notify,english,598.3636363636364
4023,noun,never,677.90625
4024,noun,verb,629.1875
4025,novel,part,646.9333333333333
4026,novel,read,650.4193548387096
4027,novice,beginner,740.3636363636364
4028,novice,lady,621.3225806451613
4029,now,account,654.875
4030,now,later,704.0967741935484
4031,nuclear,bomb,761.8064516129032
4032,nuclear,chance,695.6333333333333
4033,number,one,540.15625
4034,number,pencil,717.939393939394
4035,numbers,add,584.09375
4036,numbers,cook,586.75
4037,nun,father,605.0333333333333
4038,nun,tax,657.8709677419355
4039,nurse,high,608.15625
4040,nurse,patient,658.25
4041,nut,cracker,614.4516129032259
4042,nut,motorcycle,870.65625
4043,nuts,crazy,599.2727272727273
4044,nuts,news,630.4242424242424
4045,nylon,hose,687.4516129032259
4046,nylon,medicine,753.5483870967741
4047,oasis,move,671.96875
4048,oasis,thirsty,702.15625
4049,oath,can't,680.9375
4050,oath,promise,633.1290322580645
4051,object,backward,675.258064516129
4052,object,subject,632.625
4053,objective,course,607.258064516129
4054,objective,green,623.3939393939394
4055,obligation,duty,673.1935483870968
4056,obligation,school,595.7272727272727
4057,obnoxious,irritating,701.1428571428571
4058,obnoxious,teacher,625.2903225806451
4059,oboe,flute,790.0
4060,oboe,separate,832.9310344827586
4061,obscure,assistant,916.258064516129
4062,obscure,unclear,811.9666666666667
4063,observe,deaf,727.8333333333334
4064,observe,watch,587.0666666666667
4065,obsession,id,987.625
4066,obsession,perfume,703.5172413793103
4067,obstacle,course,646.21875
4068,obstacle,robbery,634.3870967741935
4069,obtain,steal,714.78125
4070,obtain,warm,676.1935483870968
4071,obvious,bit,670.9642857142857
4072,obvious,hidden,651.3333333333334
4073,occupation,money,593.0
4074,occupation,race,687.483870967742
4075,occupied,busy,644.3870967741935
4076,occupied,shake,644.09375
4077,ocean,print,651.28125
4078,ocean,sea,616.6551724137931
4079,octopus,arms,634.6666666666666
4080,octopus,extinct,761.5806451612904
4081,odd,baseball,719.5806451612904
4082,odd,unusual,715.4827586206897
4083,odds,against,666.9032258064516
4084,odds,wash,609.0
4085,off,on,635.5666666666667
4086,off,paper,642.625
4087,offend,bother,635.2758620689655
4088,offend,music,600.3
4089,offense,defense,705.516129032258
4090,offense,pill,641.8387096774194
4091,office,desk,675.125
4092,office,rocket,705.8387096774194
4093,officer,ballet,827.6
4094,officer,navy,671.8181818181819
4095,official,cereal,754.3225806451613
4096,official,referee,779.5
4097,often,ax,859.3636363636364
4098,often,enough,706.3333333333334
4099,ointment,medicine,637.6
4100,ointment,stone,634.65625
4101,okay,alright,616.5625
4102,okay,zero,640.6333333333333
4103,old,new,557.75
4104,old,value,651.0
4105,oligarchy,government,806.2
4106,oligarchy,part,661.3870967741935
4107,olympics,bicycle,644.9354838709677
4108,olympics,gold,581.8064516129032
4109,once,alcohol,670.4516129032259
4110,once,never,722.3666666666667
4111,onion,hamburger,563.9
4112,onion,unclear,754.448275862069
4113,oodles,magazine,740.71875
4114,oodles,noodles,773.4074074074074
4115,open,close,652.9666666666667
4116,open,smudge,752.1428571428571
4117,opener,can,624.4848484848485
4118,opener,cheat,638.6666666666666
4119,opening,closing,638.9032258064516
4120,opening,repeat,675.6451612903226
4121,operation,surgery,668.25
4122,operation,valuable,803.75
4123,opportunity,chance,556.1212121212121
4124,opportunity,modern,756.0322580645161
4125,opposite,monk,776.5769230769231
4126,opposite,same,597.1612903225806
4127,optimistic,self,622.6875
4128,optimistic,view,606.7
4129,option,loving,720.060606060606
4130,option,open,685.8709677419355
4131,orchestra,violin,695.7241379310345
4132,orchestra,wet,597.6129032258065
4133,orchid,chalk,647.9333333333333
4134,orchid,plant,642.0645161290323
4135,orderly,college,599.0
4136,orderly,fashion,787.53125
4137,ordinary,plain,674.2666666666667
4138,ordinary,swing,669.1333333333333
4139,ore,iron,687.0967741935484
4140,ore,near,669.030303030303
4141,oregano,nut,600.4827586206897
4142,oregano,spice,672.5
4143,organize,flop,900.9166666666666
4144,organize,neat,640.7586206896551
4145,orient,asia,689.0370370370371
4146,orient,dots,680.4285714285714
4147,original,cologne,734.1481481481482
4148,original,first,645.7096774193549
4149,originate,begin,564.2666666666667
4150,originate,danger,700.71875
4151,ornament,shove,772.9642857142857
4152,ornament,tree,561.9032258064516
4153,otter,ghost,697.9354838709677
4154,otter,lake,650.2903225806451
4155,ouch,go,704.2903225806451
4156,ouch,hurt,555.25
4157,ounce,headache,730.3939393939394
4158,ounce,pound,602.46875
4159,out,cup,676.2413793103449
4160,out,in,566.2258064516129
4161,outcome,end,553.8214285714286
4162,outcome,record,674.15625
4163,outdoors,indoors,599.90625
4164,outdoors,lose,678.5172413793103
4165,outgoing,extrovert,869.6666666666666
4166,outgoing,view,573.0625
4167,outlet,attempt,678.0967741935484
4168,outlet,plug,692.2258064516129
4169,outrageous,funny,598.1935483870968
4170,outrageous,snail,744.34375
4171,oval,basketball,611.9375
4172,oval,office,637.5333333333333
4173,oven,heat,608.4516129032259
