Unnamed: 0,prime,target,target.RT,avg_neigh_cos
5229,set,hot,663.40625,0.4342105263157895
5230,set,television,663.3103448275862,0.4342105263157895
5231,seven,eleven,646.1875,0.7226315789473684
5232,seven,plead,820.3461538461538,0.7226315789473684
5233,several,submarine,783.030303030303,0.5331578947368422
5234,several,thousand,603.71875,0.5331578947368422
5235,sew,florida,714.0,0.4678947368421053
5236,sew,knit,768.4666666666667,0.4678947368421053
5237,sex,female,627.4516129032259,0.5457894736842106
5238,sex,folder,697.4444444444445,0.5457894736842106
5239,shade,glasses,768.4642857142857,0.4594736842105263
5240,shade,orange,620.741935483871,0.4594736842105263
5241,shake,boring,679.375,0.4773684210526316
5242,shake,rattle,712.3333333333334,0.4773684210526316
5243,shallow,deep,602.2903225806451,0.4247368421052632
5244,shallow,sauce,769.7,0.4247368421052632
5245,shame,guilt,656.5806451612904,0.5131578947368421
5246,shame,heavy,648.2903225806451,0.5131578947368421
5247,shape,mold,658.5,0.42894736842105263
5248,shape,smile,590.2333333333333,0.42894736842105263
5249,sharp,point,613.0,0.43052631578947365
5250,sharp,sing,702.7333333333333,0.43052631578947365
5251,shatter,bomb,601.6969696969697,0.39052631578947367
5252,shatter,break,651.8125,0.39052631578947367
5253,shave,beard,624.15625,0.4868421052631579
5254,shave,supper,721.6428571428571,0.4868421052631579
5255,she,her,645.4666666666667,0.6263157894736843
5256,she,name,723.483870967742,0.6263157894736843
5257,shears,band,654.0645161290323,0.3952631578947368
5258,shears,scissors,631.5483870967741,0.3952631578947368
5259,sheep,england,715.2903225806451,0.5078947368421053
5260,sheep,wool,576.7931034482758,0.5078947368421053
5261,sheet,dolphin,835.2333333333333,0.3778947368421052
5262,sheet,white,581.21875,0.3778947368421052
5265,shelf,desk,705.1333333333333,0.3542105263157895
5266,shelf,even,613.8064516129032,0.3542105263157895
5267,shell,clam,779.2307692307693,0.43999999999999995
5268,shell,garden,685.53125,0.43999999999999995
5269,shield,crafts,724.1724137931035,0.4094736842105263
5270,shield,protection,712.0625,0.4094736842105263
5271,shift,here,750.46875,0.3931578947368421
5272,shift,move,711.516129032258,0.3931578947368421
5273,shingle,roof,619.9032258064516,0.4652631578947368
5274,shingle,wood,586.8965517241379,0.4652631578947368
5275,ship,cloth,663.03125,0.5884210526315791
5276,ship,sink,720.8275862068965,0.5884210526315791
5277,shiver,immature,927.8,0.42157894736842105
5278,shiver,shake,693.9032258064516,0.42157894736842105
5279,shock,capability,769.2,0.4368421052631579
5280,shock,electric,711.71875,0.4368421052631579
5281,shoe,lace,743.483870967742,0.46578947368421053
5282,shoe,save,768.5769230769231,0.46578947368421053
5283,shoot,horn,651.7586206896551,0.5731578947368421
5284,shoot,shot,635.5454545454545,0.5731578947368421
5285,shop,keeper,707.4545454545455,0.4905263157894737
5286,shop,lose,657.3870967741935,0.4905263157894737
5287,shore,line,640.375,0.5205263157894737
5288,shore,motel,720.96,0.5205263157894737
5289,shortcake,strawberry,611.8064516129032,0.6289473684210526
5290,shortcake,wagon,736.2142857142857,0.6289473684210526
5291,shorts,legs,621.6,0.5157894736842106
5292,shorts,square,714.4375,0.5157894736842106
5293,shoulder,ankle,679.1612903225806,0.4973684210526315
5294,shoulder,arm,622.09375,0.4973684210526315
5295,shove,egypt,702.5666666666667,0.4610526315789474
5296,shove,push,529.4375,0.4610526315789474
5297,shovel,magazine,634.9354838709677,0.4505263157894737
5298,shovel,sand,590.5172413793103,0.4505263157894737
5299,show,clipper,887.7407407407408,0.5268421052631579
5300,show,tell,554.4242424242424,0.5268421052631579
5301,shower,clean,600.625,0.5168421052631579
5302,shower,number,716.0625,0.5168421052631579
5303,shrimp,cow,688.3548387096774,0.5168421052631579
5304,shrimp,lobster,623.6774193548387,0.5168421052631579
5305,shrine,circus,665.1333333333333,0.47526315789473683
5306,shrine,temple,644.34375,0.47526315789473683
5307,shrink,grow,620.516129032258,0.36894736842105263
5308,shrink,wine,562.71875,0.36894736842105263
5309,shrub,bush,630.4333333333333,0.54
5310,shrub,judge,619.6774193548387,0.54
5311,sibling,brother,571.8,0.3968421052631579
5312,sibling,shake,605.258064516129,0.3968421052631579
5313,sick,ill,622.6774193548387,0.558421052631579
5314,sick,student,601.1,0.558421052631579
5315,sickle,bra,712.1212121212121,0.29526315789473684
5316,sickle,cell,663.125,0.29526315789473684
5317,side,bite,705.8571428571429,0.4326315789473685
5318,side,front,646.59375,0.4326315789473685
5319,sidewalk,teach,623.7096774193549,0.46421052631578946
5320,sidewalk,walkway,617.84375,0.46421052631578946
5321,sight,indoors,658.6333333333333,0.4463157894736842
5322,sight,vision,662.9354838709677,0.4463157894736842
5323,sign,language,609.25,0.4247368421052632
5324,sign,truth,647.4375,0.4247368421052632
5325,silent,slut,664.5862068965517,0.41157894736842104
5326,silent,still,621.0,0.41157894736842104
5327,silk,circle,709.0645161290323,0.54
5328,silk,satin,782.2857142857143,0.54
5329,silly,crazy,619.59375,0.5710526315789475
5330,silly,soap,731.9375,0.5710526315789475
5331,simple,easy,587.2258064516129,0.4542105263157895
5332,simple,guess,685.9677419354839,0.4542105263157895
5333,since,bubble,723.7333333333333,0.5794736842105263
5334,since,then,610.8387096774194,0.5794736842105263
5335,singer,dancer,601.9,0.5289473684210527
5336,singer,habit,664.4827586206897,0.5289473684210527
5337,single,marry,595.7878787878788,0.4163157894736842
5338,single,sight,676.516129032258,0.4163157894736842
5339,sinker,fishing,647.5333333333333,0.40578947368421053
5340,sinker,trick,713.7741935483871,0.40578947368421053
5341,sip,king,627.0,0.45368421052631575
5342,sip,straw,712.1515151515151,0.45368421052631575
5343,siren,emergency,707.34375,0.4784210526315789
5344,siren,frankenstein,893.6785714285714,0.4784210526315789
5345,sister,brother,584.6666666666666,0.6031578947368421
5346,sister,hula,1065.0,0.6031578947368421
5347,six,meet,690.0357142857143,0.6926315789473684
5348,six,seven,619.40625,0.6926315789473684
5349,sketch,draw,607.7575757575758,0.43736842105263163
5350,sketch,right,614.375,0.43736842105263163
5351,ski,bell,673.4545454545455,0.5289473684210527
5352,ski,jump,642.0,0.5289473684210527
5353,skill,number,689.3666666666667,0.4863157894736842
5354,skill,saw,684.9333333333333,0.4863157894736842
5356,skillet,pan,676.8,0.5863157894736842
5357,skinny,fat,621.9090909090909,0.4794736842105263
5358,skinny,pizza,623.7586206896551,0.4794736842105263
5359,skip,jump,623.4827586206897,0.39473684210526316
5360,skip,mix,611.5806451612904,0.39473684210526316
5361,sky,cold,606.9333333333333,0.5057894736842105
5362,sky,heaven,660.0322580645161,0.5057894736842105
5363,slab,brothers,617.96875,0.43894736842105264
5364,slab,concrete,779.258064516129,0.43894736842105264
5365,slacks,pants,664.15625,0.4936842105263157
5366,slacks,sympathetic,839.9677419354839,0.4936842105263157
5367,slander,lie,631.0322580645161,0.4921052631578947
5368,slander,rough,596.6129032258065,0.4921052631578947
5369,slave,owner,736.9677419354839,0.4247368421052632
5370,slave,sorority,892.1481481481482,0.4247368421052632
5371,slay,kill,615.6969696969697,0.4678947368421052
5372,slay,schedule,623.2258064516129,0.4678947368421052
5373,sleep,dream,593.5483870967741,0.6094736842105263
5374,sleep,thirsty,630.6129032258065,0.6094736842105263
5375,sleeve,short,585.6451612903226,0.4557894736842105
5376,sleeve,values,755.28125,0.4557894736842105
5377,sleigh,choice,586.3548387096774,0.4105263157894737
5378,sleigh,snow,570.0,0.4105263157894737
5379,slender,four,592.0625,0.4652631578947368
5380,slender,skinny,616.59375,0.4652631578947368
5381,slice,smart,632.6129032258065,0.46684210526315784
5382,slice,soda,601.2758620689655,0.46684210526315784
5383,slick,dog,602.28125,0.4357894736842105
5384,slick,slippery,727.9032258064516,0.4357894736842105
5385,slide,drain,637.1071428571429,0.4342105263157895
5386,slide,slip,689.5333333333333,0.4342105263157895
5387,slime,goo,916.5238095238096,0.42368421052631583
5388,slime,house,617.28125,0.42368421052631583
5389,slimy,goo,766.2666666666667,0.46473684210526317
5390,slimy,pimple,832.5769230769231,0.46473684210526317
5391,sling,cute,634.9333333333333,0.4036842105263158
5392,sling,shot,567.0645161290323,0.4036842105263158
5393,sliver,criminal,795.7096774193549,0.3794736842105263
5394,sliver,piece,623.6551724137931,0.3794736842105263
5395,slob,film,727.5,0.4842105263157894
5396,slob,messy,698.0,0.4842105263157894
5397,slope,nun,797.1481481481482,0.4773684210526316
5398,slope,ski,641.4137931034483,0.4773684210526316
5399,slug,defeat,766.258064516129,0.3626315789473684
5400,slug,gross,709.6875,0.3626315789473684
5401,slum,city,563.1,0.40157894736842104
5402,slum,fun,645.7666666666667,0.40157894736842104
5403,slurp,center,648.2,0.48
5404,slurp,drink,585.40625,0.48
5405,sly,fox,605.65625,0.39947368421052637
5406,sly,note,638.5666666666667,0.39947368421052637
5407,small,little,619.1666666666666,0.4842105263157894
5408,small,tasty,612.7931034482758,0.4842105263157894
5409,smart,dumb,646.7931034482758,0.5489473684210526
5410,smart,past,604.4,0.5489473684210526
5411,smash,choose,612.030303030303,0.44789473684210523
5412,smash,glass,573.6774193548387,0.44789473684210523
5413,smear,smudge,837.3,0.3910526315789474
5414,smear,vacation,649.9677419354839,0.3910526315789474
5415,smell,positive,667.4516129032259,0.5805263157894737
5416,smell,taste,570.3939393939394,0.5805263157894737
5417,smoky,mountains,700.6,0.3936842105263158
5418,smoky,reef,815.125,0.3936842105263158
5419,smooth,path,559.1,0.4505263157894737
5420,smooth,skin,587.0,0.4505263157894737
5421,smother,pilot,656.9375,0.42684210526315786
5422,smother,suffocate,852.0967741935484,0.42684210526315786
5423,snack,attack,660.1666666666666,0.48
5424,snack,orgasm,842.0344827586207,0.48
5425,snail,cell,771.7741935483871,0.38052631578947366
5426,snail,shell,739.2758620689655,0.38052631578947366
5427,snake,band,715.5666666666667,0.4863157894736842
5428,snake,rattle,737.3793103448276,0.4863157894736842
5429,snap,crackle,697.4242424242424,0.43210526315789477
5430,snap,environment,863.9310344827586,0.43210526315789477
5431,sneak,preview,559.9677419354839,0.4205263157894737
5432,sneak,sick,757.4666666666667,0.4205263157894737
5435,sneaky,beautiful,684.3030303030303,0.4031578947368421
5436,sneaky,sly,664.3666666666667,0.4031578947368421
5437,sneeze,cough,646.5483870967741,0.45789473684210524
5438,sneeze,naked,636.0,0.45789473684210524
5439,snob,bitch,596.46875,0.44526315789473686
5440,snob,coral,863.3076923076923,0.44526315789473686
5441,snooze,clock,623.7878787878788,0.41789473684210526
5442,snooze,thousand,661.0,0.41789473684210526
5443,snot,grab,634.7878787878788,0.48578947368421055
5444,snot,nose,698.3030303030303,0.48578947368421055
5445,snotty,roses,761.0,0.46578947368421053
5446,snotty,snob,739.4285714285714,0.46578947368421053
5447,snow,fruit,657.3548387096774,0.5094736842105263
5448,snow,ski,633.0,0.5094736842105263
5449,snuggle,blue,554.3125,0.47105263157894733
5450,snuggle,cuddle,604.6451612903226,0.47105263157894733
5451,soak,doctor,568.40625,0.4757894736842105
5452,soak,wash,573.2727272727273,0.4757894736842105
5453,soap,bubble,671.4375,0.4431578947368421
5454,soap,ground,635.8064516129032,0.4431578947368421
5455,sober,bored,669.0,0.4621052631578947
5456,sober,normal,615.0,0.4621052631578947
5457,society,eight,661.3870967741935,0.3742105263157895
5458,society,people,629.5625,0.3742105263157895
5459,sock,beast,705.0333333333333,0.4342105263157895
5460,sock,shoe,694.3,0.4342105263157895
5461,socket,abnormal,813.741935483871,0.45526315789473687
5462,socket,plug,699.9375,0.45526315789473687
5465,soda,apart,692.2,0.46578947368421053
5466,soda,pepsi,771.5,0.46578947368421053
5467,sofa,bed,625.5806451612904,0.5236842105263158
5468,sofa,chicken,599.0,0.5236842105263158
5469,soft,cotton,637.8666666666667,0.4636842105263157
5470,soft,package,619.6,0.4636842105263157
5471,softball,girls,623.258064516129,0.4931578947368421
5472,softball,world,571.3125,0.4931578947368421
5473,soil,dirt,563.5,0.4789473684210526
5474,soil,marry,665.7586206896551,0.4789473684210526
5475,soldier,brave,656.8620689655172,0.5368421052631579
5476,soldier,goose,702.0333333333333,0.5368421052631579
5477,solid,questions,716.9310344827586,0.37526315789473685
5478,solid,stripe,703.9,0.37526315789473685
5479,solo,course,695.59375,0.44157894736842107
5480,solo,self,625.2068965517242,0.44157894736842107
5481,solution,encourage,720.0909090909091,0.4005263157894737
5482,solution,problem,623.0,0.4005263157894737
5483,some,paint,614.25,0.606842105263158
5484,some,thing,591.625,0.606842105263158
5485,something,good,585.7878787878788,0.6973684210526315
5486,something,tuesday,760.3333333333334,0.6973684210526315
5487,sometimes,often,588.8,0.5715789473684211
5488,sometimes,trick,647.53125,0.5715789473684211
5489,son,butterfly,835.8709677419355,0.6052631578947368
5490,son,dad,630.7,0.6052631578947368
5491,song,sing,618.90625,0.5810526315789474
5492,song,tie,557.8148148148148,0.5810526315789474
5493,sonic,camp,705.4827586206897,0.3705263157894737
5494,sonic,sound,642.0645161290323,0.3705263157894737
5495,sonnet,candle,666.3870967741935,0.47789473684210526
5496,sonnet,poem,723.7777777777778,0.47789473684210526
5497,soon,general,704.84375,0.5968421052631578
5498,soon,late,640.78125,0.5968421052631578
5499,soot,black,670.8181818181819,0.44789473684210523
5500,soot,mad,684.8333333333334,0.44789473684210523
5501,soothe,calm,632.5333333333333,0.4868421052631579
5502,soothe,flag,661.4193548387096,0.4868421052631579
5503,sorority,clear,712.1935483870968,0.4352631578947368
5504,sorority,women,649.5483870967741,0.4352631578947368
5505,sorry,apology,691.4242424242424,0.64
5506,sorry,town,586.1612903225806,0.64
5507,sound,human,600.258064516129,0.4794736842105263
5508,sound,noise,639.78125,0.4794736842105263
5509,soup,monster,763.8387096774194,0.5657894736842105
5510,soup,vegetables,677.8387096774194,0.5657894736842105
5511,sour,lady,598.4375,0.44421052631578944
5512,sour,lemon,641.5333333333333,0.44421052631578944
5513,south,bake,668.448275862069,0.5242105263157895
5514,south,west,669.8125,0.5242105263157895
5515,southern,place,637.5806451612904,0.4663157894736842
5516,southern,states,645.3939393939394,0.4663157894736842
5517,sow,blame,605.0,0.4257894736842105
5518,sow,pig,658.0322580645161,0.4257894736842105
5519,spaghetti,hint,701.1428571428571,0.47631578947368414
5520,spaghetti,sauce,623.4516129032259,0.47631578947368414
5521,span,forest,712.0714285714286,0.33263157894736844
5522,span,wide,634.3870967741935,0.33263157894736844
5524,spank,cry,643.09375,0.3721052631578948
5525,spank,spread,670.1290322580645,0.3721052631578948
5526,spare,parts,653.5151515151515,0.44684210526315793
5527,spare,wool,644.7931034482758,0.44684210526315793
5528,spatula,fork,606.0625,0.5373684210526316
5529,spatula,student,681.4193548387096,0.5373684210526316
5530,special,important,794.34375,0.37894736842105264
5531,special,weird,628.0666666666667,0.37894736842105264
5532,specific,general,667.1379310344828,0.3836842105263158
5533,specific,gin,882.6111111111111,0.3836842105263158
5534,speed,fast,528.78125,0.4526315789473684
5535,speed,stop,644.3548387096774,0.4526315789473684
5536,spell,feet,569.34375,0.43631578947368416
5537,spell,magic,626.6,0.43631578947368416
5538,spend,purpose,668.40625,0.5052631578947369
5539,spend,shopping,621.6551724137931,0.5052631578947369
5540,sphinx,folder,641.9333333333333,0.3821052631578947
5541,sphinx,pyramid,738.483870967742,0.3821052631578947
5542,spicy,pepper,614.90625,0.5626315789473685
5543,spicy,spring,764.09375,0.5626315789473685
5544,spider,soda,647.9,0.4278947368421053
5545,spider,web,660.2258064516129,0.4278947368421053
5546,spill,drop,670.53125,0.38052631578947366
5547,spill,her,652.5625,0.38052631578947366
5548,spin,circle,650.1515151515151,0.4136842105263158
5549,spin,daring,732.3870967741935,0.4136842105263158
5550,spinach,cabbage,681.4848484848485,0.5542105263157895
5551,spinach,cats,686.9354838709677,0.5542105263157895
5552,spine,lace,735.3928571428571,0.48736842105263156
5553,spine,less,636.40625,0.48736842105263156
5554,spit,fat,590.5625,0.44157894736842107
5555,spit,mouth,666.96875,0.44157894736842107
5556,splinter,foot,624.0,0.32315789473684214
5557,splinter,okay,599.0666666666667,0.32315789473684214
5558,split,operation,786.0967741935484,0.46842105263157896
5559,split,second,615.0625,0.46842105263157896
5560,spoiled,cloudy,685.59375,0.47526315789473683
5561,spoiled,rotten,794.6774193548387,0.47526315789473683
5562,sponge,monthly,805.7586206896551,0.44421052631578944
5563,sponge,ocean,690.1333333333333,0.44421052631578944
5564,spontaneous,doe,955.1666666666666,0.38947368421052636
5565,spontaneous,quick,606.4516129032259,0.38947368421052636
5566,spool,sew,620.6296296296297,0.3757894736842105
5567,spool,shell,669.71875,0.3757894736842105
5568,spot,stain,724.4642857142857,0.39894736842105266
5569,spot,stick,708.4193548387096,0.39894736842105266
5570,spotless,pot,743.78125,0.3626315789473684
5571,spotless,spot,705.6875,0.3626315789473684
5574,spouse,husband,629.2903225806451,0.4852631578947369
5575,spouse,toes,738.9354838709677,0.4852631578947369
5576,sprain,ankle,610.5333333333333,0.5610526315789474
5577,sprain,like,617.1612903225806,0.5610526315789474
5578,spray,children,635.9354838709677,0.46578947368421053
5579,spray,hair,583.8666666666667,0.46578947368421053
5580,spread,apart,663.9375,0.4073684210526316
5581,spread,grasp,862.7083333333334,0.4073684210526316
5582,spree,pants,687.1290322580645,0.34736842105263155
5583,spree,shopping,678.2727272727273,0.34736842105263155
5584,spring,newton,887.1818181818181,0.47105263157894744
5585,spring,summer,651.3548387096774,0.47105263157894744
5586,sprinkle,chocolate,636.9032258064516,0.5073684210526316
5587,sprinkle,lie,675.0645161290323,0.5073684210526316
5588,squad,police,583.1333333333333,0.40263157894736845
5589,squad,straight,685.0625,0.40263157894736845
5590,square,bomb,773.21875,0.38105263157894737
5591,square,box,610.5806451612904,0.38105263157894737
5592,squash,reef,882.1153846153846,0.44842105263157894
5593,squash,tomato,698.7333333333333,0.44842105263157894
5594,squeak,hear,617.7586206896551,0.40789473684210525
5595,squeak,mouse,596.2903225806451,0.40789473684210525
5596,squeal,pig,620.9354838709677,0.5021052631578947
5597,squeal,teeth,665.7096774193549,0.5021052631578947
5598,squid,octopus,737.4516129032259,0.4842105263157894
5599,squid,stream,680.28125,0.4842105263157894
5600,squint,eye,591.9375,0.471578947368421
5601,squint,mother,617.9090909090909,0.471578947368421
5602,stable,concert,627.1612903225806,0.3757894736842105
5603,stable,okay,670.1290322580645,0.3757894736842105
5604,stack,pancakes,704.0,0.3526315789473684
5605,stack,wait,625.3548387096774,0.3526315789473684
5606,stadium,card,588.8965517241379,0.4047368421052632
5607,stadium,concert,699.0645161290323,0.4047368421052632
5608,stag,doe,762.1428571428571,0.3310526315789474
5609,stag,id,953.0833333333334,0.3310526315789474
5610,stain,artist,672.28125,0.45368421052631575
5611,stain,spot,684.3870967741935,0.45368421052631575
5612,stair,grand,690.8709677419355,0.46263157894736845
5613,stair,way,685.65625,0.46263157894736845
5614,stairs,climb,708.0322580645161,0.5273684210526316
5615,stairs,wind,619.9354838709677,0.5273684210526316
5616,stairway,embarrass,756.3333333333334,0.4463157894736842
5617,stairway,stairs,632.03125,0.4463157894736842
5618,stale,bread,714.5333333333333,0.4047368421052632
5619,stale,first,626.125,0.4047368421052632
5620,stalk,bean,674.09375,0.4636842105263157
5621,stalk,fight,732.5,0.4636842105263157
5622,stall,hold,680.9666666666667,0.36894736842105263
5623,stall,satin,867.6086956521739,0.36894736842105263
5624,stamp,below,691.1379310344828,0.35157894736842105
5625,stamp,card,651.7,0.35157894736842105
5626,stand,danger,597.4375,0.541578947368421
5627,stand,fall,559.483870967742,0.541578947368421
5628,standard,anger,612.483870967742,0.3389473684210526
5629,standard,normal,674.1935483870968,0.3389473684210526
5630,stapler,self,642.40625,0.44526315789473686
5631,stapler,staple,670.84375,0.44526315789473686
5632,starch,australia,815.0,0.5052631578947369
5633,starch,bleach,683.0,0.5052631578947369
5634,start,begin,686.1612903225806,0.5489473684210526
5635,start,princess,706.1612903225806,0.5489473684210526
5636,starving,hungry,569.6774193548387,0.53
5637,starving,lend,770.44,0.53
5638,state,florida,672.3333333333334,0.4047368421052632
5639,state,quiet,623.6875,0.4047368421052632
5640,station,bake,663.9642857142857,0.43210526315789477
5641,station,train,677.6129032258065,0.43210526315789477
5642,statistics,business,909.548387096774,0.38473684210526315
5643,statistics,days,597.6875,0.38473684210526315
5644,statue,liberty,601.7931034482758,0.4626315789473684
5645,statue,sentence,727.2666666666667,0.4626315789473684
5646,steak,fiction,742.0666666666667,0.5731578947368421
5647,steak,fries,655.1666666666666,0.5731578947368421
5648,steal,beg,737.2333333333333,0.5410526315789473
5649,steal,island,581.7741935483871,0.5410526315789473
5650,steam,gas,574.9375,0.4568421052631579
5651,steam,lettuce,929.0714285714286,0.4568421052631579
5652,steel,metal,695.9333333333333,0.4957894736842105
5653,steel,obstacle,886.9666666666667,0.4957894736842105
5654,steep,hill,694.6333333333333,0.5042105263157894
5655,steep,jelly,584.5806451612904,0.5042105263157894
5656,steeple,point,630.0645161290323,0.42263157894736847
5657,steeple,tie,717.7666666666667,0.42263157894736847
5658,steer,drive,718.6451612903226,0.378421052631579
5659,steer,red,568.4333333333333,0.378421052631579
5660,stench,slut,719.074074074074,0.5347368421052632
5661,stench,smell,614.0967741935484,0.5347368421052632
5662,step,motion,704.6451612903226,0.48473684210526313
5663,step,stair,617.9,0.48473684210526313
5664,steps,guilt,698.3333333333334,0.42105263157894735
5665,steps,stairs,602.1212121212121,0.42105263157894735
5666,stereotype,prejudice,678.59375,0.45631578947368423
5667,stereotype,virgin,692.6774193548387,0.45631578947368423
5668,stew,salt,706.4666666666667,0.5468421052631579
5669,stew,soup,641.25,0.5468421052631579
5670,stewardess,east,698.7931034482758,0.4605263157894737
5671,stewardess,hostess,785.7741935483871,0.4605263157894737
5672,stick,stone,768.8888888888889,0.5094736842105263
5673,stick,sunday,592.59375,0.5094736842105263
5674,sticker,clean,660.34375,0.3973684210526316
5675,sticker,glue,735.3125,0.3973684210526316
5676,still,quiet,591.28125,0.6342105263157896
5677,still,similar,827.258064516129,0.6342105263157896
5678,stimulus,monk,810.7241379310345,0.45210526315789473
5679,stimulus,reaction,617.7096774193549,0.45210526315789473
5680,sting,exit,709.5,0.3826315789473684
5681,sting,police,663.1290322580645,0.3826315789473684
5682,stir,ignore,669.9310344827586,0.4421052631578948
5683,stir,spoon,626.9333333333333,0.4421052631578948
5684,stitch,lesson,641.5806451612904,0.4489473684210526
5685,stitch,wound,662.09375,0.4489473684210526
5686,stock,lawsuit,679.2258064516129,0.45473684210526316
5687,stock,market,650.6875,0.45473684210526316
5688,stocking,hose,720.0,0.3589473684210526
5689,stocking,writer,691.3,0.3589473684210526
5690,stolen,film,698.483870967742,0.5078947368421053
5691,stolen,property,704.3333333333334,0.5078947368421053
5692,stomach,ache,657.6551724137931,0.5142105263157895
5693,stomach,protection,774.448275862069,0.5142105263157895
5694,stoned,drunk,634.516129032258,0.42157894736842105
5695,stoned,sauce,759.6451612903226,0.42157894736842105
5696,stool,republican,775.5806451612904,0.3857894736842105
5697,stool,sit,671.0666666666667,0.3857894736842105
5698,stopper,hate,659.09375,0.4152631578947369
5699,stopper,lid,708.5555555555555,0.4152631578947369
5700,storage,emotion,611.5483870967741,0.4221052631578947
5701,storage,keep,698.40625,0.4221052631578947
5702,store,groceries,799.7142857142857,0.5021052631578947
5703,store,pool,585.3125,0.5021052631578947
5704,storm,ashtray,943.809523809524,0.5026315789473684
5705,storm,lightning,628.6774193548387,0.5026315789473684
5706,stove,kitchen,593.53125,0.4794736842105263
5707,stove,shape,679.5483870967741,0.4794736842105263
5708,straight,africa,696.6666666666666,0.5105263157894736
5709,straight,narrow,643.3448275862069,0.5105263157894736
5710,strain,back,613.84375,0.39473684210526316
5711,strain,cup,669.9032258064516,0.39473684210526316
5712,strand,string,656.3870967741935,0.27789473684210525
5713,strand,unfair,723.3793103448276,0.27789473684210525
5714,strategy,plan,631.75,0.3657894736842105
5715,strategy,separate,730.5,0.3657894736842105
5716,stream,keep,635.9655172413793,0.43894736842105264
5717,stream,river,632.9666666666667,0.43894736842105264
5718,street,health,716.875,0.4694736842105263
5719,street,road,700.2121212121212,0.4694736842105263
5720,stress,anxiety,775.1290322580645,0.4652631578947368
5721,stress,vegetables,737.0666666666667,0.4652631578947368
5722,stretch,exercise,705.2903225806451,0.40789473684210525
5723,strike,nothing,672.75,0.4326315789473685
5724,strike,picket,911.4444444444443,0.4326315789473685
5725,string,sing,690.4333333333333,0.4431578947368421
5726,string,tie,629.8064516129032,0.4431578947368421
5727,strip,course,730.9666666666667,0.3757894736842105
5728,strip,naked,667.1612903225806,0.3757894736842105
5731,strive,achieve,686.0666666666667,0.4336842105263158
5732,strive,reel,1031.5625,0.4336842105263158
5733,stroke,feel,669.0333333333333,0.4136842105263158
5734,stroke,forgive,576.6333333333333,0.4136842105263158
5735,strong,arm,657.3793103448276,0.4747368421052631
5736,strong,narrow,771.3333333333334,0.4747368421052631
5737,stub,same,728.4642857142857,0.33947368421052626
5738,stub,toe,657.25,0.33947368421052626
5739,stuck,mud,711.3448275862069,0.5042105263157894
5740,stuck,swallow,708.9666666666667,0.5042105263157894
5741,student,jeans,658.6129032258065,0.5063157894736842
5742,student,teacher,558.125,0.5063157894736842
5743,study,catholic,779.46875,0.43105263157894735
5744,study,work,576.8387096774194,0.43105263157894735
5745,stuff,relax,658.5,0.5800000000000001
5746,stuff,trash,629.8125,0.5800000000000001
5747,stumble,let,666.75,0.3763157894736842
5748,stumble,trip,646.2121212121212,0.3763157894736842
5749,stump,billy,844.0,0.37473684210526315
5750,stump,puzzle,571.90625,0.37473684210526315
5751,sty,knight,762.3,0.3468421052631579
5752,sty,sly,736.4666666666667,0.3468421052631579
5753,style,family,646.0322580645161,0.45368421052631575
5754,style,personality,630.8709677419355,0.45368421052631575
5755,sub,needle,661.0967741935484,0.32210526315789473
5756,sub,sandwich,555.3225806451613,0.32210526315789473
5757,subject,class,655.4,0.35315789473684206
5758,subject,vomit,776.5,0.35315789473684206
5759,substance,chemistry,598.4193548387096,0.4452631578947368
5760,substance,legs,681.4666666666667,0.4452631578947368
5761,subtle,hint,643.2758620689655,0.42894736842105263
5762,subtle,mud,657.0,0.42894736842105263
5763,subtract,men,631.1818181818181,0.42684210526315786
5764,subtract,multiply,803.3548387096774,0.42684210526315786
5765,subtraction,addition,729.4516129032259,0.42947368421052634
5766,subtraction,metal,658.6333333333333,0.42947368421052634
5767,suburb,near,615.1612903225806,0.40789473684210525
5768,suburb,neighborhood,837.75,0.40789473684210525
5769,success,failure,712.1666666666666,0.3973684210526316
5770,success,find,655.8125,0.3973684210526316
5771,suck,spit,809.5666666666667,0.5063157894736842
5772,suck,three,600.8787878787879,0.5063157894736842
5773,suds,bath,621.3548387096774,0.37526315789473685
5774,suds,dirty,735.6333333333333,0.37526315789473685
5775,suede,leather,620.2666666666667,0.4636842105263157
5776,suede,unemploymen,910.896551724138,0.4636842105263157
5777,suffocate,die,681.483870967742,0.47263157894736846
5778,suffocate,women,606.2666666666667,0.47263157894736846
5779,sugar,coffee,597.09375,0.4905263157894737
5780,sugar,law,608.2666666666667,0.4905263157894737
5781,suggest,advice,600.9375,0.48052631578947375
5782,suggest,misunderstand,1007.09375,0.48052631578947375
5783,suggestion,idea,591.7096774193549,0.4168421052631579
5784,suggestion,storm,686.1875,0.4168421052631579
5785,suitcase,hypnotize,895.5333333333333,0.5063157894736842
5786,suitcase,luggage,635.5454545454545,0.5063157894736842
5787,suite,desk,651.9310344827586,0.4326315789473685
5788,suite,hotel,656.8387096774194,0.4326315789473685
5789,sum,accuse,745.7857142857143,0.38947368421052636
5790,sum,add,635.3,0.38947368421052636
5791,summary,end,636.0666666666667,0.36052631578947364
5792,summary,new,687.2258064516129,0.36052631578947364
5793,summer,middle,682.5,0.49000000000000005
5794,summer,winter,671.7575757575758,0.49000000000000005
5795,summit,destroy,637.40625,0.39052631578947367
